Formula,m/z
Cu2O15N3C4H4,459.8252
Cu1O20N2C4H1,459.8349
Cu2O10N9C4,459.8349
Cu2O13N8C1H2,459.8349
Cu2O14N5C3H4,459.8349
Cu1O19N4C3H1,459.84625
Cu1O20N1C5H3,459.84625
Cu1O20N2C4H1,459.84625
Cu2O10N8C5H2,459.84625
Cu2O13N7C2H4,459.84625
Cu1O14N8C5H1,459.88757
Cu1O17N7C2H3,459.88757
Cu1O18N4C4H5,459.88757
Cu1O13N10C4H1,459.89832
Cu1O14N8C5H1,459.89832
Cu1O16N9C1H3,459.89832
Cu1O17N6C3H5,459.89832
Cu2O17N1C4H1,460.77463
Cu2O14N7C1H1,460.81219
Cu2O15N4C3H3,460.81219
Cu2O15N5C2H1,460.81219
Cu2O16N1C5H5,460.81219
Cu2O16N2C4H3,460.81219
Cu2O19N1C1H5,460.81219
Cu1O20N3C3,460.82892
Cu2O11N7C5H1,460.82892
Cu2O14N6C2H3,460.82892
Cu2O15N3C4H5,460.82892
Cu1O19N5C2,460.83807
Cu1O20N3C3,460.83807
Cu2O10N9C4H1,460.83807
Cu2O11N7C5H1,460.83807
Cu2O13N8C1H3,460.83807
Cu2O14N5C3H5,460.83807
Cu2O15N3C4H5,460.83807
Cu1O14N9C4,460.87726
Cu1O15N7C5,460.87726
Cu1O17N8C1H2,460.87726
Cu1O18N5C3H4,460.87726
Cu1O18N6C2H2,460.87726
Cu1O19N3C4H4,460.87726
Cu2O9N9C5H5,460.87726
Cu2O15N6C1,461.802
Cu2O16N3C3H2,461.802
Cu1O18N7C1H1,461.86679
Cu1O19N4C3H3,461.86679
Cu1O20N1C5H5,461.86679
Cu2O9N10C4H4,461.86679
Cu2O10N8C5H4,461.86679
Cu1O14N9C4H1,461.89521
Cu1O17N7C2H5,461.89521
Cu1O17N8C1H3,461.89521
Cu1O18N5C3H5,461.89521
Cu1O13N9C5H5,461.92563
Cu1O13N10C4H3,461.92563
Cu2O12N6C5H1,462.8158
Cu2O15N5C2H3,462.8158
Cu2O15N6C1H1,462.8158
Cu2O16N2C4H5,462.8158
Cu2O16N3C3H3,462.8158
Cu2O12N7C4,463.81436
Cu2O13N5C5,463.81436
Cu2O15N6C1H2,463.81436
Cu2O16N3C3H4,463.81436
Cu2O17N1C4H4,463.81436
Cu1O20N4C2H1,463.84119
Cu2O11N8C4H2,463.84119
Cu2O14N7C1H4,463.84119
Cu1O16N6C5H1,463.87213
Cu1O19N5C2H3,463.87213
Cu1O20N2C4H5,463.87213
Cu2O10N9C4H4,463.87213
Cu2O16N5C1H1,464.79108
Cu2O17N3C2H1,464.79108
Cu2O16N5C1H1,464.80215
Cu2O17N2C3H3,464.80215
Cu2O12N7C4H1,464.82252
Cu2O13N5C5H1,464.82252
Cu2O15N6C1H3,464.82252
Cu2O16N3C3H5,464.82252
Cu2O17N1C4H5,464.82252
Cu2O17N4C1,465.78055
Cu2O18N1C3H2,465.78055
Cu2O18N2C2,465.78055
Cu2O11N10C2,465.82745
Cu2O12N7C4H2,465.82745
Cu2O12N8C3,465.82745
Cu2O13N5C5H2,465.82745
Cu2O15N6C1H4,465.82745
Cu2O16N4C2H4,465.82745
Cu2O11N10C2H1,466.83871
Cu2O12N7C4H3,466.83871
Cu2O12N8C3H1,466.83871
Cu2O13N5C5H3,466.83871
Cu2O15N6C1H5,466.83871
Cu1O15N9C3H2,466.89758
Cu1O16N6C5H4,466.89758
Cu2O15N3C5,467.79273
Cu2O17N4C1H2,467.79273
Cu2O18N1C3H4,467.79273
Cu2O18N2C2H2,467.79273
Cu2O14N5C4,467.79939
Cu2O15N3C5,467.79939
Cu2O17N4C1H2,467.79939
Cu2O18N1C3H4,467.79939
Cu1O17N6C4H1,467.86429
Cu1O18N4C5H1,467.86429
Cu1O20N5C1H3,467.86429
Cu2O11N9C3H4,467.86429
Cu1O15N8C4H5,467.91678
Cu2O18N3C1H1,468.77734
Cu2O19N1C2H1,468.77734
Cu2O18N3C1H1,468.78391
Cu2O18N2C2H3,468.78894
Cu2O18N3C1H1,468.78894
Cu2O15N3C5H1,468.7978
Cu2O18N2C2H3,468.7978
Cu1O15N10C2H2,468.89804
Cu1O16N7C4H4,468.89804
Cu2O13N8C2,469.81573
Cu2O14N5C4H2,469.81573
Cu2O15N3C5H2,469.81573
Cu2O17N4C1H4,469.81573
Cu1O18N5C4H1,469.85425
Cu1O19N3C5H1,469.85425
Cu2O12N8C3H4,469.85425
Cu1O17N7C3H1,469.86856
Cu1O18N4C5H3,469.86856
Cu1O18N5C4H1,469.86856
Cu2O11N10C2H4,469.86856
Cu1O15N9C3H5,469.92002
Cu1O15N9C3H5,469.92474
Cu1O20N2C5,470.82449
Cu2O13N8C2H1,470.82449
Cu2O14N5C4H3,470.82449
Cu2O17N4C1H5,470.82449
Cu1O18N6C3,470.85529
Cu1O19N3C5H2,470.85529
Cu2O9N10C5H1,470.85529
Cu2O12N8C3H5,470.85529
Cu2O12N9C2H3,470.85529
Cu2O13N6C4H5,470.85529
Cu1O16N10C1,470.86902
Cu1O17N8C2,470.86902
Cu1O18N5C4H2,470.86902
Cu2O11N10C2H5,470.86902
Cu2O12N8C3H5,470.86902
Cu1O13N10C5,470.89124
Cu1O16N9C2H2,470.89124
Cu1O17N6C4H4,470.89124
Cu1O13N10C5,470.8981
Cu1O16N8C3H4,470.8981
Cu1O16N9C2H2,470.8981
Cu1O17N6C4H4,470.8981
Cu1O15N10C2H4,470.91105
Cu1O16N8C3H4,470.91105
Cu1O15N10C2H4,470.91545
Cu1O15N10C2H4,470.92133
Cu2O17N1C5,471.76901
Cu2O14N7C2,471.80588
Cu2O15N4C4H2,471.80588
Cu2O15N5C3,471.80588
Cu2O16N2C5H2,471.80588
Cu2O18N3C1H4,471.80588
Cu2O13N9C1,471.82095
Cu2O14N6C3H2,471.82095
Cu2O15N3C5H4,471.82095
Cu1O20N2C5H1,471.84161
Cu2O10N9C5,471.84161
Cu2O12N10C1H2,471.84161
Cu2O13N7C3H4,471.84161
Cu2O14N5C4H4,471.84161
Cu1O18N6C3H1,471.85574
Cu1O19N3C5H3,471.85574
Cu1O19N4C4H1,471.85574
Cu2O9N10C5H2,471.85574
Cu2O12N9C2H4,471.85574
Cu1O13N10C5H1,471.89178
Cu1O16N9C2H3,471.89178
Cu1O16N10C1H1,471.89178
Cu1O17N6C4H5,471.89178
Cu1O17N7C3H3,471.89178
Cu1O18N4C5H5,471.89178
Cu1O15N10C2H5,471.9167
Cu1O16N8C3H5,471.9167
Cu2O17N1C5H1,472.77376
Cu2O20N1C1H1,472.77376
Cu2O17N1C5H1,472.78266
Cu2O19N2C1H3,472.78266
Cu1O17N9C1,472.87271
Cu1O18N6C3H2,472.87271
Cu1O19N3C5H4,472.87271
Cu2O9N10C5H3,472.87271
Cu2O12N9C2H5,472.87271
Cu1O14N9C5,472.89197
Cu1O16N10C1H2,472.89197
Cu1O17N7C3H4,472.89197
Cu1O18N5C4H4,472.89197
Cu2O11N8C5,473.82242
Cu2O14N7C2H2,473.82242
Cu2O15N4C4H4,473.82242
Cu2O16N2C5H4,473.82242
Cu1O14N9C5H1,473.90182
Cu1O16N10C1H3,473.90182
Cu1O17N7C3H5,473.90182
Cu1O13N10C5H3,473.9136
Cu1O16N9C2H5,473.9136
Cu1O13N10C5H3,473.92432
Cu2O16N4C3H1,474.79218
Cu2O17N1C5H3,474.79218
Cu2O17N2C4H1,474.79218
Cu2O20N1C1H3,474.79218
Cu1O13N10C5H4,474.92618
Cu1O13N10C5H4,474.92969
Cu2O17N3C3,475.78201
Cu2O20N1C1H4,475.78201
Cu2O15N7C1,475.79684
Cu2O16N4C3H2,475.79684
Cu2O16N5C2,475.79684
Cu2O17N1C5H4,475.79684
Cu2O17N2C4H2,475.79684
Cu2O20N1C1H4,475.79684
Cu1O14N9C5H3,475.9109
Cu1O16N10C1H5,475.9109
Cu1O17N8C2H5,475.9109
Cu2O17N3C3H1,476.78265
Cu2O18N1C4H1,476.78265
Cu2O16N5C2H1,476.79755
Cu2O17N2C4H3,476.79755
Cu2O17N3C3H1,476.79755
Cu2O20N1C1H5,476.79755
Cu2O15N7C1H1,476.8121
Cu2O16N4C3H3,476.8121
Cu2O17N1C5H5,476.8121
Cu2O12N7C5H1,476.81769
Cu2O15N6C2H3,476.81769
Cu2O15N7C1H1,476.81769
Cu2O16N3C4H5,476.81769
Cu2O16N4C3H3,476.81769
Cu2O17N1C5H5,476.81769
Cu1O15N8C5H2,476.89282
Cu1O17N9C1H4,476.89282
Cu1O18N7C2H4,476.89282
Cu1O14N9C5H4,476.92357
Cu2O18N2C3H1,478.77792
Cu2O18N2C3H1,478.78129
Cu2O17N4C2H1,478.78474
Cu2O18N1C4H3,478.78474
Cu2O18N2C3H1,478.78474
Cu2O17N4C2H1,478.79064
Cu2O18N1C4H3,478.79064
Cu1O20N6C1,478.84698
Cu2O11N9C4H3,478.84698
Cu2O11N10C3H1,478.84698
Cu2O12N7C5H3,478.84698
Cu2O14N8C1H5,478.84698
Cu2O15N6C2H5,478.84698
Cu1O17N6C5,478.85809
Cu1O20N5C2H2,478.85809
Cu2O11N8C5H5,478.85809
Cu2O11N9C4H3,478.85809
Cu2O14N8C1H5,478.85809
Cu1O15N9C4H2,478.89721
Cu1O18N8C1H4,478.89721
Cu2O17N5C1,479.78103
Cu2O18N2C3H2,479.78103
Cu2O18N3C2,479.78103
Cu2O17N5C1,479.78378
Cu2O18N2C3H2,479.78378
Cu2O18N3C2,479.78378
Cu2O17N5C1,479.78836
Cu2O18N2C3H2,479.78836
Cu2O14N5C5,479.79376
Cu2O17N4C2H2,479.79376
Cu2O17N5C1,479.79376
Cu2O18N1C4H4,479.79376
Cu2O18N2C3H2,479.79376
Cu1O15N10C3H1,479.89066
Cu1O16N7C5H3,479.89066
Cu1O19N6C2H5,479.89066
Cu2O17N5C1H1,480.78639
Cu2O18N3C2H1,480.78639
Cu2O17N5C1H1,480.79526
Cu2O18N2C3H3,480.79526
Cu2O14N5C5H1,480.80856
Cu2O17N4C2H3,480.80856
Cu2O18N1C4H5,480.80856
Cu2O13N7C4H1,480.81799
Cu2O14N5C5H1,480.81799
Cu2O16N6C1H3,480.81799
Cu2O17N3C3H5,480.81799
Cu2O18N1C4H5,480.81799
Cu1O15N9C4H4,480.9169
Cu2O12N9C3H2,481.84326
Cu2O13N6C5H4,481.84326
Cu2O18N3C2H3,482.79077
Cu2O18N4C1H1,482.79077
Cu2O19N1C3H3,482.79077
Cu1O16N8C4H4,482.90286
Cu2O20N1C2,483.75238
Cu2O15N5C4,483.79709
Cu2O18N4C1H2,483.79709
Cu2O19N1C3H4,483.79709
Cu2O13N9C2,483.80997
Cu2O14N7C3,483.80997
Cu2O15N4C5H2,483.80997
Cu2O17N5C1H4,483.80997
Cu2O18N3C2H4,483.80997
Cu2O13N8C3H2,483.82956
Cu2O14N5C5H4,483.82956
Cu2O14N6C4H2,483.82956
Cu2O19N3C1H1,484.77603
Cu2O20N1C2H1,484.77603
Cu2O15N5C4H1,484.79553
Cu2O16N3C5H1,484.79553
Cu2O18N4C1H3,484.79553
Cu2O19N1C3H5,484.79553
Cu2O19N2C2H3,484.79553
Cu1O17N8C3H2,484.88116
Cu1O18N5C5H4,484.88116
Cu1O18N7C3H1,485.86624
Cu1O19N4C5H3,485.86624
Cu2O12N10C2H4,485.86624
Cu2O20N2C1H1,486.76731
Cu2O20N1C2H3,486.77314
Cu2O20N2C1H1,486.77314
Cu2O17N2C5H1,486.77723
Cu2O20N1C2H3,486.77723
Cu2O20N2C1H1,486.77723
Cu2O15N6C3H1,486.8053
Cu2O16N3C5H3,486.8053
Cu2O16N4C4H1,486.8053
Cu2O19N2C2H5,486.8053
Cu1O19N6C3,486.85095
Cu1O20N3C5H2,486.85095
Cu2O10N10C5H1,486.85095
Cu2O13N8C3H5,486.85095
Cu2O13N9C2H3,486.85095
Cu2O14N6C4H5,486.85095
Cu1O18N8C2,486.86044
Cu1O19N5C4H2,486.86044
Cu1O20N3C5H2,486.86044
Cu2O12N10C2H5,486.86044
Cu2O13N8C3H5,486.86044
Cu1O16N10C2H4,486.91824
Cu2O15N7C2,487.79474
Cu2O16N5C3,487.79474
Cu2O17N2C5H2,487.79474
Cu2O19N3C1H4,487.79474
Cu2O20N1C2H4,487.79474
Cu1O18N8C2H1,487.86499
Cu1O19N5C4H3,487.86499
Cu1O19N6C3H1,487.86499
Cu1O20N3C5H3,487.86499
Cu1O17N10C1H1,487.87558
Cu1O18N7C3H3,487.87558
Cu1O18N8C2H1,487.87558
Cu1O19N4C5H5,487.87558
Cu1O19N5C4H3,487.87558
Cu1O14N10C5H1,487.90503
Cu1O17N8C3H5,487.90503
Cu2O18N1C5H1,488.76834
Cu2O14N9C1H1,488.82397
Cu2O15N6C3H3,488.82397
Cu2O16N3C5H5,488.82397
Cu2O18N2C4,489.76416
Cu2O17N4C3,489.7758
Cu2O18N1C5H2,489.7758
Cu2O18N2C4,489.7758
Cu2O17N4C3,489.78139
Cu2O18N1C5H2,489.78139
Cu2O18N2C4,489.78139
Cu2O12N8C5,489.81766
Cu2O15N7C2H2,489.81766
Cu2O16N4C4H4,489.81766
Cu2O17N2C5H4,489.81766
Cu1O19N7C2H1,489.85938
Cu1O20N4C4H3,489.85938
Cu1O20N5C3H1,489.85938
Cu2O13N10C1H4,489.85938
Cu1O18N9C1H1,489.87326
Cu1O19N6C3H3,489.87326
Cu1O20N3C5H5,489.87326
Cu2O10N10C5H4,489.87326
Cu1O17N9C2H5,489.90045
Cu1O17N10C1H3,489.90045
Cu1O18N7C3H5,489.90045
Cu2O18N2C4H1,490.77994
Cu1O14N10C5H4,490.9144
Cu1O19N8C1H1,491.86215
Cu1O20N5C3H3,491.86215
Cu1O20N6C2H1,491.86215
Cu2O11N9C5H4,491.86215
Cu1O19N7C2H3,491.86933
Cu1O19N8C1H1,491.86933
Cu1O20N4C4H5,491.86933
Cu1O20N5C3H3,491.86933
Cu2O11N9C5H4,491.86933
Cu2O12N9C4H1,492.82697
Cu2O13N7C5H1,492.82697
Cu2O15N8C1H3,492.82697
Cu2O16N5C3H5,492.82697
Cu2O16N6C2H3,492.82697
Cu2O17N3C4H5,492.82697
Cu1O15N9C5H4,492.91617
Cu1O17N7C5H1,493.86765
Cu1O20N6C2H3,493.86765
Cu2O11N10C4H4,493.86765
Cu1O15N10C4H3,493.89932
Cu1O16N8C5H3,493.89932
Cu1O18N9C1H5,493.89932
Cu1O19N7C2H5,493.89932
Cu2O19N2C3H1,494.76917
Cu2O18N4C2H1,494.77759
Cu2O19N2C3H1,494.77759
Cu2O15N5C5,495.78857
Cu2O18N4C2H2,495.78857
Cu2O18N5C1,495.78857
Cu2O19N1C4H4,495.78857
Cu2O19N2C3H2,495.78857
Cu2O15N5C5,495.79242
Cu2O18N4C2H2,495.79242
Cu2O19N1C4H4,495.79242
Cu2O19N2C3H2,495.79242
Cu2O20N1C3H1,496.76168
Cu2O20N1C3H1,496.76532
Cu2O14N7C4H1,496.80762
Cu2O15N5C5H1,496.80762
Cu2O17N6C1H3,496.80762
Cu2O18N3C3H5,496.80762
Cu2O18N4C2H3,496.80762
Cu2O19N1C4H5,496.80762
Cu1O16N10C3H2,496.88852
Cu1O17N7C5H4,496.88852
Cu1O17N8C4H2,496.88852
Cu1O20N7C1H4,496.88852
Cu1O16N10C3H2,496.89429
Cu1O17N7C5H4,496.89429
Cu2O20N2C2,497.75801
Cu2O20N2C2,497.76351
Cu1O17N8C4H3,497.88684
Cu1O17N9C3H1,497.88684
Cu1O18N6C5H3,497.88684
Cu1O20N7C1H5,497.88684
Cu2O14N9C2,499.81085
Cu2O15N6C4H2,499.81085
Cu2O15N7C3,499.81085
Cu2O16N4C5H2,499.81085
Cu2O18N5C1H4,499.81085
Cu2O19N3C2H4,499.81085
Cu1O18N8C3H1,499.86139
Cu1O19N5C5H3,499.86139
Cu1O19N6C4H1,499.86139
Cu2O20N3C1H1,500.76743
Cu2O20N3C1H1,500.7726
Cu2O17N3C5H1,500.78973
Cu2O19N4C1H3,500.78973
Cu2O20N1C3H5,500.78973
Cu2O20N2C2H3,500.78973
Cu2O14N9C2H1,500.81502
Cu2O15N6C4H3,500.81502
Cu2O15N7C3H1,500.81502
Cu2O16N4C5H3,500.81502
Cu2O18N5C1H5,500.81502
Cu2O19N3C2H5,500.81502
Cu1O17N9C3H4,500.90524
Cu2O18N2C5,501.77142
Cu2O20N3C1H2,501.77142
Cu2O16N6C3,501.78888
Cu2O17N3C5H2,501.78888
Cu2O17N4C4,501.78888
Cu2O20N2C2H4,501.78888
Cu2O20N3C1H2,501.78888
Cu2O15N8C2,501.79822
Cu2O16N5C4H2,501.79822
Cu2O16N6C3,501.79822
Cu2O17N3C5H2,501.79822
Cu2O19N4C1H4,501.79822
Cu2O20N2C2H4,501.79822
Cu2O14N10C1,501.80835
Cu2O15N8C2,501.80835
Cu2O16N5C4H2,501.80835
Cu2O19N4C1H4,501.80835
Cu2O14N10C1,501.81213
Cu2O15N7C3H2,501.81213
Cu2O15N8C2,501.81213
Cu2O16N4C5H4,501.81213
Cu2O16N5C4H2,501.81213
Cu2O19N4C1H4,501.81213
Cu2O14N10C1,501.81512
Cu2O15N7C3H2,501.81512
Cu2O15N8C2,501.81512
Cu2O16N4C5H4,501.81512
Cu2O16N5C4H2,501.81512
Cu2O14N9C2H2,501.8205
Cu2O14N10C1,501.8205
Cu2O15N7C3H2,501.8205
Cu2O16N4C5H4,501.8205
Cu1O18N8C3H3,501.87906
Cu1O18N9C2H1,501.87906
Cu1O19N5C5H5,501.87906
Cu1O19N6C4H3,501.87906
Cu1O17N9C3H5,501.91321
Cu2O17N4C4H1,502.78308
Cu2O18N2C5H1,502.78308
Cu2O20N3C1H3,502.78308
Cu1O19N8C2,502.85114
Cu1O20N5C4H2,502.85114
Cu1O20N6C3,502.85114
Cu2O14N8C3H5,502.85114
Cu1O15N10C5,502.88378
Cu1O18N8C3H4,502.88378
Cu1O18N9C2H2,502.88378
Cu1O19N6C4H4,502.88378
Cu1O20N6C3H1,503.84341
Cu2O11N10C5H2,503.84341
Cu2O14N9C2H4,503.84341
Cu2O15N7C3H4,503.84341
Cu1O17N10C2H5,503.91122
Cu1O17N10C2H5,503.91479
Cu2O12N9C5H1,504.83408
Cu2O14N10C1H3,504.83408
Cu2O15N7C3H5,504.83408
Cu2O15N8C2H3,504.83408
Cu2O16N5C4H5,504.83408
Cu1O19N8C2H2,504.86417
Cu1O19N9C1,504.86417
Cu1O20N5C4H4,504.86417
Cu1O20N6C3H2,504.86417
Cu2O11N10C5H3,504.86417
Cu2O16N8C1,505.79257
Cu2O17N5C3H2,505.79257
Cu2O17N6C2,505.79257
Cu2O18N3C4H2,505.79257
Cu2O16N7C2H2,505.80618
Cu2O16N8C1,505.80618
Cu2O17N4C4H4,505.80618
Cu2O17N5C3H2,505.80618
Cu2O18N2C5H4,505.80618
Cu2O12N9C5H2,505.83029
Cu2O12N10C4,505.83029
Cu2O15N8C2H4,505.83029
Cu2O15N9C1H2,505.83029
Cu2O16N6C3H4,505.83029
Cu1O16N9C5H1,505.87369
Cu1O19N8C2H3,505.87369
Cu1O19N9C1H1,505.87369
Cu1O20N5C4H5,505.87369
Cu1O20N6C3H3,505.87369
Cu2O11N10C5H4,505.87369
Cu2O12N10C4H1,506.82605
Cu2O13N8C5H1,506.82605
Cu2O15N9C1H3,506.82605
Cu2O16N6C3H5,506.82605
Cu2O16N7C2H3,506.82605
Cu2O17N4C4H5,506.82605
Cu1O16N9C5H2,506.89041
Cu1O18N10C1H4,506.89041
Cu1O19N8C2H4,506.89041
Cu2O13N8C5H2,507.83273
Cu2O15N9C1H4,507.83273
Cu2O16N7C2H4,507.83273
Cu2O12N10C4H2,507.84488
Cu2O15N9C1H4,507.84488
Cu1O20N7C2H3,507.86209
Cu1O20N8C1H1,507.86209
Cu2O12N9C5H4,507.86209
Cu1O17N8C5H1,507.8743
Cu1O19N9C1H3,507.8743
Cu1O20N6C3H5,507.8743
Cu1O20N7C2H3,507.8743
Cu2O20N1C4H1,508.75974
Cu2O18N5C2H1,508.78351
Cu2O19N2C4H3,508.78351
Cu2O19N3C3H1,508.78351
Cu2O14N7C5H1,508.81598
Cu2O16N8C1H3,508.81598
Cu2O17N5C3H5,508.81598
Cu2O17N6C2H3,508.81598
Cu2O18N3C4H5,508.81598
Cu1O18N7C5,508.84976
Cu2O12N10C4H3,508.84976
Cu2O13N8C5H3,508.84976
Cu2O15N9C1H5,508.84976
Cu1O17N9C4,508.87048
Cu1O20N7C2H4,508.87048
Cu1O20N8C1H2,508.87048
Cu2O12N9C5H5,508.87048
Cu2O20N2C3,509.7576
Cu2O19N4C2H1,510.77945
Cu2O20N1C4H3,510.77945
Cu2O20N2C3H1,510.77945
Cu1O17N9C4H2,510.88216
Cu1O17N10C3,510.88216
Cu1O18N7C5H2,510.88216
Cu1O20N8C1H4,510.88216
Cu1O17N8C5H4,510.88855
Cu1O17N9C4H2,510.88855
Cu1O20N8C1H4,510.88855
Cu1O16N10C4H4,510.91104
Cu2O20N3C2,511.7644
Cu1O16N10C4H5,511.91092
Cu1O17N8C5H5,511.91092
Cu1O16N10C4H5,511.9165
Cu2O19N5C1H1,512.78119
Cu2O20N2C3H3,512.78119
Cu2O20N3C2H1,512.78119
Cu1O20N5C5,512.84113
Cu2O13N10C3H3,512.84113
Cu2O14N7C5H5,512.84113
Cu2O14N8C4H3,512.84113
Cu2O17N7C1H5,512.84113
Cu2O14N10C2,513.81262
Cu2O15N7C4H2,513.81262
Cu2O15N8C3,513.81262
Cu2O16N5C5H2,513.81262
Cu2O18N6C1H4,513.81262
Cu2O19N4C2H4,513.81262
Cu2O17N4C5H1,514.79218
Cu2O19N5C1H3,514.79218
Cu2O20N2C3H5,514.79218
Cu2O20N3C2H3,514.79218
Cu2O14N10C2H1,514.82349
Cu2O15N7C4H3,514.82349
Cu2O15N8C3H1,514.82349
Cu2O16N5C5H3,514.82349
Cu2O18N6C1H5,514.82349
Cu2O18N3C5,515.7711
Cu1O18N10C2H1,515.86908
Cu1O19N7C4H3,515.86908
Cu1O19N8C3H1,515.86908
Cu1O20N5C5H3,515.86908
Cu2O18N3C5H1,516.78278
Cu2O20N4C1H3,516.78278
Cu2O16N7C3H1,516.8042
Cu2O17N4C5H3,516.8042
Cu2O17N5C4H1,516.8042
Cu2O20N3C2H5,516.8042
Cu2O15N9C2H1,516.8075
Cu2O16N7C3H1,516.8075
Cu2O17N4C5H3,516.8075
Cu2O19N5C1H5,516.8075
Cu2O20N3C2H5,516.8075
Cu2O15N9C2H1,516.81757
Cu2O16N6C4H3,516.81757
Cu2O17N4C5H3,516.81757
Cu2O19N5C1H5,516.81757
Cu2O15N8C3H3,516.82855
Cu2O16N5C5H5,516.82855
Cu2O16N6C4H3,516.82855
Cu1O18N10C2H2,516.88232
Cu1O19N7C4H4,516.88232
Cu1O19N8C3H2,516.88232
Cu1O20N5C5H4,516.88232
Cu1O18N9C3H4,516.88574
Cu1O18N10C2H2,516.88574
Cu1O19N7C4H4,516.88574
Cu1O19N9C2H1,517.85895
Cu1O20N6C4H3,517.85895
Cu1O20N7C3H1,517.85895
Cu2O14N10C2H4,517.85895
Cu1O19N8C3H3,517.87946
Cu1O20N5C5H5,517.87946
Cu2O15N10C1H1,518.82141
Cu2O16N7C3H3,518.82141
Cu2O17N4C5H5,518.82141
Cu2O18N5C3,519.78265
Cu2O19N2C5H2,519.78265
Cu2O17N7C2,519.78778
Cu2O18N4C4H2,519.78778
Cu2O18N5C3,519.78778
Cu2O19N2C5H2,519.78778
Cu2O13N9C5,519.82886
Cu2O15N10C1H2,519.82886
Cu2O16N7C3H4,519.82886
Cu2O13N9C5H1,520.82794
Cu2O15N10C1H3,520.82794
Cu2O16N7C3H5,520.82794
Cu2O16N8C2H3,520.82794
Cu2O17N5C4H5,520.82794
Cu1O19N9C2H4,520.88243
Cu1O19N10C1H2,520.88243
Cu1O20N7C3H4,520.88243
Cu1O16N10C5H2,520.89081
Cu1O19N9C2H4,520.89081
Cu2O18N6C2,521.77496
Cu2O19N4C3,521.77496
Cu2O20N1C5H2,521.77496
Cu2O17N7C2H2,521.79999
Cu2O17N8C1,521.79999
Cu2O18N4C4H4,521.79999
Cu2O18N5C3H2,521.79999
Cu2O19N2C5H4,521.79999
Cu2O14N8C5,521.80634
Cu2O17N7C2H2,521.80634
Cu2O17N8C1,521.80634
Cu2O18N4C4H4,521.80634
Cu2O18N5C3H2,521.80634
Cu2O19N2C5H4,521.80634
Cu1O20N9C1H1,521.85583
Cu2O12N10C5H4,521.85583
Cu1O17N9C5H1,521.88147
Cu1O19N10C1H3,521.88147
Cu1O20N7C3H5,521.88147
Cu1O20N8C2H3,521.88147
Cu1O16N10C5H3,521.89978
Cu1O19N9C2H5,521.89978
Cu2O13N9C5H3,522.84277
Cu2O15N10C1H5,522.84277
Cu2O16N8C2H5,522.84277
Cu1O16N10C5H4,522.90912
Cu2O18N7C1,523.78931
Cu2O19N4C3H2,523.78931
Cu2O20N1C5H4,523.78931
Cu1O17N9C5H3,523.89032
Cu1O17N10C4H1,523.89032
Cu1O20N8C2H5,523.89032
Cu1O16N10C5H5,523.91223
Cu2O18N7C1H1,524.78864
Cu2O19N4C3H3,524.78864
Cu2O19N5C2H1,524.78864
Cu2O20N1C5H5,524.78864
Cu2O20N2C4H3,524.78864
Cu2O13N10C4H3,524.8363
Cu2O14N8C5H3,524.8363
Cu2O16N9C1H5,524.8363
Cu2O17N7C2H5,524.8363
Cu1O19N7C5H1,525.86176
Cu2O13N10C4H4,525.86176
Cu2O14N10C3H1,526.82422
Cu2O15N7C5H3,526.82422
Cu2O15N8C4H1,526.82422
Cu2O18N6C2H5,526.82422
Cu2O20N4C2H2,527.77407
Cu2O20N5C1,527.77407
Cu1O20N6C5H1,527.84271
Cu2O14N9C4H4,527.84271
Cu2O14N10C3H2,527.84271
Cu2O15N7C5H4,527.84271
Cu2O20N5C1H1,528.77155
Cu2O18N4C5,529.76947
Cu1O19N9C3H1,529.86731
Cu1O20N6C5H3,529.86731
Cu2O15N10C2H1,530.81171
Cu2O16N7C4H3,530.81171
Cu2O16N8C3H1,530.81171
Cu2O17N5C5H3,530.81171
Cu2O19N6C1H5,530.81171
Cu2O20N4C2H5,530.81171
Cu1O18N10C3H4,530.9035
Cu2O16N8C3H2,531.8158
Cu2O17N5C5H4,531.8158
Cu2O17N6C4H2,531.8158
Cu1O19N10C2H1,531.86487
Cu1O20N7C4H3,531.86487
Cu1O20N8C3H1,531.86487
Cu1O18N10C3H5,531.91125
Cu1O18N10C3H5,531.91516
Cu2O18N5C4H1,532.78845
Cu2O19N3C5H1,532.78845
Cu2O15N9C3H5,532.83984
Cu2O15N10C2H3,532.83984
Cu2O16N7C4H5,532.83984
Cu1O19N9C3H4,532.89948
Cu1O19N9C3H5,533.90919
Cu1O20N10C1,534.85181
Cu2O15N10C2H5,534.85181
Cu1O17N10C5,534.88226
Cu1O20N8C3H4,534.88226
Cu2O20N3C4,535.75722
Cu2O20N3C4,535.76086
Cu2O13N10C5H2,535.84351
Cu2O16N9C2H4,535.84351
Cu1O19N10C2H5,535.90161
Cu1O19N10C2H5,535.90573
Cu2O18N7C2H1,536.78979
Cu2O19N4C4H3,536.78979
Cu2O19N5C3H1,536.78979
Cu2O20N2C5H3,536.78979
Cu2O13N10C5H3,536.83551
Cu2O16N9C2H5,536.83551
Cu2O16N10C1H3,536.83551
Cu2O17N7C3H5,536.83551
Cu2O18N7C2H2,537.79462
Cu2O18N8C1,537.79462
Cu2O19N4C4H4,537.79462
Cu2O19N5C3H2,537.79462
Cu2O20N2C5H4,537.79462
Cu1O17N10C5H3,537.90338
